phone_access_id,phone_id,access_time,action
1638,A0000044554BBC,"2013-10-27 12:10:48",scan2
1639,353769051468299,"2013-10-27 12:16:09",open
1640,353769051468299,"2013-10-27 12:16:37",scan1
1641,353769051468299,"2013-10-27 12:16:55",open
1642,353769051468299,"2013-10-27 12:17:04",scan1
1643,353769051468299,"2013-10-27 12:17:19",open
1644,353769051468299,"2013-10-27 12:17:24",scan1
1645,A1000035DD3015,"2013-10-27 15:01:03",open
1646,A1000032851D641,"2013-10-28 07:06:36",open
1647,352900058078598,"2013-10-28 07:14:37",open
1648,352900058078598,"2013-10-28 07:14:51",scan1
1649,352900058078598,"2013-10-28 07:14:58",scan1
1650,352900058078598,"2013-10-28 07:15:04",scan1
1651,352900058078598,"2013-10-28 07:15:32",scan2
1652,352900058078598,"2013-10-28 07:16:13",scan2
1653,352900058078598,"2013-10-28 07:16:19",scan2
1654,352900058078598,"2013-10-28 07:16:24",scan1
1655,352900058078598,"2013-10-28 07:18:25",scan1
1656,352900058078598,"2013-10-28 07:18:39",scan1
1657,352900058078598,"2013-10-28 07:19:08",open
1658,352900058078598,"2013-10-28 07:19:19",scan1
1659,352900058078598,"2013-10-28 07:19:28",scan1
1660,352900058078598,"2013-10-28 07:20:09",scan1
1661,A1000032851D641,"2013-10-28 07:20:26",scan1
1662,352900058078598,"2013-10-28 07:20:26",scan1
1663,352900058078598,"2013-10-28 07:20:46",scan1
1664,352900058078598,"2013-10-28 07:25:17",hlgwDianYing
1665,352900058078598,"2013-10-28 07:29:00",open
1666,A0000030728957,"2013-10-28 08:06:43",open
1667,A0000030728957,"2013-10-28 08:06:58",scan1
1668,A0000030728957,"2013-10-28 08:07:37",open
1669,A0000030728957,"2013-10-28 08:07:54",scan2
1670,A0000030728957,"2013-10-28 08:08:38",open
1671,A1000032851D641,"2013-10-28 08:14:45",scan1
1672,A1000032851D641,"2013-10-28 08:15:24",open
1673,A1000032851D641,"2013-10-28 08:15:34",scan1
1674,352900058078598,"2013-10-28 08:25:33",open
1675,352900058078598,"2013-10-28 08:25:41",scan1
1676,352900058078598,"2013-10-28 08:25:47",scan1
1677,352900058078598,"2013-10-28 08:25:55",scan1
1678,352900058078598,"2013-10-28 08:27:42",scan1
1679,352900058078598,"2013-10-28 08:27:45",scan1
1680,A1000032851D641,"2013-10-28 08:28:12",scan1
1681,352900058078598,"2013-10-28 08:28:13",scan1
1682,352900058078598,"2013-10-28 08:28:44",scan2
1683,352900058078598,"2013-10-28 08:29:00",scan2
1684,352900058078598,"2013-10-28 08:29:13",scan2
1685,352900058078598,"2013-10-28 08:29:20",scan2
1686,352900058078598,"2013-10-28 08:29:24",scan2
1687,352900058078598,"2013-10-28 08:29:58",scan2
1688,352900058078598,"2013-10-28 08:30:01",scan2
1689,352900058078598,"2013-10-28 08:30:07",scan1
1690,352900058078598,"2013-10-28 08:30:12",scan1
1691,A1000032851D641,"2013-10-28 08:35:17",open
1692,A1000032851D641,"2013-10-28 08:35:50",scan1
1693,A1000032851D641,"2013-10-28 08:36:16",scan2
1694,A1000032851D641,"2013-10-28 08:36:51",scan1
1695,A1000032851D641,"2013-10-28 09:11:13",open
1696,A1000032851D641,"2013-10-28 09:21:37",open
1697,A1000032851D641,"2013-10-28 09:21:46",scan1
1698,A1000032851D641,"2013-10-28 09:22:25",scan1
1699,A1000032851D641,"2013-10-28 09:22:34",scan2
1700,355799058082098,"2013-10-28 11:34:23",open
1701,355799058082098,"2013-10-28 11:34:34",scan2
1702,0,"2013-10-28 12:00:55",open
1703,357177052233322,"2013-10-28 12:45:20",open
1704,866533010118894,"2013-10-28 14:17:22",open
1705,866533010118894,"2013-10-28 14:17:32",hlgwMeiShi
1706,868145010970436,"2013-10-28 23:15:26",open
1707,355546050406282,"2013-10-29 02:14:24",open
1708,A1000032851D641,"2013-10-29 02:55:40",open
1709,A1000032851D641,"2013-10-29 03:03:57",open
1710,D4296AE9E6394DB18C9BAF7E375A2218,"2013-10-29 03:10:20",open
1711,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:35:05",open
1712,353769051468299,"2013-10-29 03:39:54",open
1713,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:41:01",AD1
1714,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:41:04",AD2
1715,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:41:07",AD2
1716,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:41:11",scan2
1717,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:41:35",scan2
1718,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:43:01",AD1
1719,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:43:26",scan2
1720,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:44:06",AD3
1721,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:44:10",AD2
1722,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:44:16",AD3
1723,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:45:06",AD1
1724,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:48:33",hlgwShengHuo
1725,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:48:34",hlgwMeiShi
1726,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:49:09",hlgwMeiShi
1727,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:49:52",hlgwDianYing
1728,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:49:54",hlgwShengHuo
1729,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:51:16",open
1730,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:51:52",hlgwDianYing
1731,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:52:17",hlgwMeiShi
1732,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:52:43",hlgwShengHuo
1733,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:53:25",AD1
1734,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:53:32",AD2
1735,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 03:53:41",AD3
1736,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:56:46",scan1
1737,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:57:11",scan2
1738,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:57:43",scan1
1739,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 03:57:54",scan1
1740,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:00:33",scan1
1741,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:01:06",scan2
1742,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:01:18",scan1
1743,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:07:18",open
1744,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:07:41",scan1
1745,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:08:02",AD1
1746,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 04:08:16",scan1
1747,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 07:20:00",open
1748,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 07:20:01",AD1
1749,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 07:20:15",scan1
1750,BCB5CAE875F54D6B9D958DE0A5CC7A0D,"2013-10-29 07:21:29",AD1
1751,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 08:25:09",open
1752,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 08:25:43",scan1
1753,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 08:25:57",scan2
1754,A00000405781D7,"2013-10-29 08:44:22",open
1755,A00000405781D7,"2013-10-29 08:44:55",scan1
1756,A00000405781D7,"2013-10-29 08:45:16",open
1757,A00000405781D7,"2013-10-29 08:45:22",scan1
1758,A00000405781D7,"2013-10-29 08:45:47",open
1759,A00000405781D7,"2013-10-29 08:45:55",scan2
1760,A00000405781D7,"2013-10-29 08:46:19",open
1761,E11B9D3980BA4C7FB9B6552B4567A601,"2013-10-29 08:58:35",open
1762,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 09:03:24",scan1
1763,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-29 09:03:46",scan2
1764,860505021050957,"2013-10-29 10:00:52",open
1765,860505021050957,"2013-10-29 10:01:26",hlgwMeiShi
1766,860505021050957,"2013-10-29 10:02:13",hlgwDianYing
1767,860505021050957,"2013-10-29 10:04:42",open
1768,860505021050957,"2013-10-29 10:04:49",AD1
1769,FB82809A63AF4C9CB2B858D85737F471,"2013-10-30 03:09:36",AD2
1770,FB82809A63AF4C9CB2B858D85737F471,"2013-10-30 03:09:41",AD3
1771,A1000032851D641,"2013-10-30 03:50:01",open
1772,A1000032851D641,"2013-10-30 03:51:32",AD1
1773,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 03:56:44",open
1774,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 03:56:57",AD2
1775,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:00:45",AD1
1776,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:00:59",AD1
1777,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:01:06",scan2
1778,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:16:20",AD1
1779,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:16:58",AD1
1780,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:17:02",scan2
1781,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:17:44",hlgwMeiShi
1782,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:17:57",hlgwMeiShi
1783,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:18:25",AD1
1784,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:18:36",AD1
1785,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:19:15",scan2
1786,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:19:34",AD2
1787,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:19:38",AD3
1788,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:20:09",scan2
1789,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:26:10",scan2
1790,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:26:17",scan1
1791,A1000032851D641,"2013-10-30 04:26:31",open
1792,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:26:55",scan1
1793,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:28:38",scan1
1794,DC58684CC9414511B99E7CB10CBDC6D2,"2013-10-30 04:29:11",scan2
1795,860505021050957,"2013-10-30 06:52:28",open
1796,A1000027721054,"2013-10-30 10:52:56",open
1797,A1000027721054,"2013-10-30 11:40:19",open
1798,A1000027721054,"2013-10-30 11:40:23",scan1
1799,A1000027721054,"2013-10-30 11:40:52",scan2
1800,A1000032851D641,"2013-10-31 02:28:12",open
1801,A1000032851D641,"2013-10-31 02:28:59",AD1
1802,A1000032851D641,"2013-10-31 02:30:15",AD1
1803,a000004256075b,"2013-10-31 03:37:41",open
1804,a000004256075b,"2013-10-31 03:38:47",hlgwMeiShi
1805,A1000035DE3F9C,"2013-10-31 04:46:39",open
1806,A1000035DE3F9C,"2013-10-31 04:46:47",scan1
1807,A1000035DE3F9C,"2013-10-31 04:47:19",scan2
1808,A1000032851D641,"2013-10-31 06:25:24",open
1809,A1000032851D641,"2013-10-31 06:25:34",AD1
1810,A1000032851D641,"2013-10-31 06:33:20",open
1811,A1000032851D641,"2013-10-31 06:33:27",AD1
1812,A1000032851D641,"2013-10-31 06:34:08",open
1813,A1000032851D641,"2013-10-31 06:34:12",AD2
1814,A1000032851D641,"2013-10-31 06:38:02",open
1815,A1000032851D641,"2013-10-31 06:38:05",AD1
1816,A1000032851D641,"2013-10-31 06:39:41",open
1817,A1000032851D641,"2013-10-31 06:39:54",AD1
1818,A1000032851D641,"2013-10-31 06:41:11",open
1819,A1000032851D641,"2013-10-31 06:41:15",AD1
1820,A1000032851D641,"2013-10-31 06:41:17",AD1
1821,A1000032851D641,"2013-10-31 06:41:19",AD1
1822,A1000032851D641,"2013-10-31 06:41:21",AD1
1823,A1000032851D641,"2013-10-31 06:41:23",AD2
1824,A1000032851D641,"2013-10-31 06:41:25",AD1
1825,A1000032851D641,"2013-10-31 06:41:27",AD1
1826,A1000032851D641,"2013-10-31 06:41:29",AD1
1827,A1000032851D641,"2013-10-31 06:41:30",AD1
1828,A1000032851D641,"2013-10-31 06:41:32",AD1
1829,A1000032851D641,"2013-10-31 06:41:33",AD1
1830,A1000032851D641,"2013-10-31 06:41:34",AD1
1831,A1000032851D641,"2013-10-31 06:44:26",AD1
1832,A1000032851D641,"2013-10-31 06:46:20",open
1833,A1000032851D641,"2013-10-31 06:46:23",AD1
1834,A1000032851D641,"2013-10-31 06:46:49",open
1835,A1000032851D641,"2013-10-31 06:46:52",AD1
1836,A1000032851D641,"2013-10-31 06:50:17",open
1837,A1000032851D641,"2013-10-31 06:50:23",AD1
1838,A1000032851D641,"2013-10-31 06:50:41",AD1
1839,A1000032851D641,"2013-10-31 06:51:04",open
1840,A1000032851D641,"2013-10-31 06:51:10",AD1
1841,A1000032851D641,"2013-10-31 06:51:15",AD1
1842,A1000032851D641,"2013-10-31 06:51:20",AD1
1843,A1000032851D641,"2013-10-31 07:01:31",AD1
1844,A1000032851D641,"2013-10-31 07:02:26",AD1
1845,A1000032851D641,"2013-10-31 07:02:41",open
1846,A1000032851D641,"2013-10-31 07:02:43",AD1
1847,A1000032851D641,"2013-10-31 07:02:59",AD1
1848,A1000032851D641,"2013-10-31 07:03:02",AD1
1849,A1000032851D641,"2013-10-31 07:03:04",AD1
1850,A1000032851D641,"2013-10-31 07:03:06",AD1
1851,A1000032851D641,"2013-10-31 08:13:06",open
1852,A1000032851D641,"2013-10-31 08:13:25",AD1
1853,A1000032851D641,"2013-10-31 08:29:28",open
1854,A1000032851D641,"2013-10-31 08:29:32",AD1
1855,A1000032851D641,"2013-10-31 08:29:35",AD1
1856,A1000032851D641,"2013-10-31 08:29:42",AD1
1857,A1000032851D641,"2013-10-31 08:29:45",AD1
1858,A1000032851D641,"2013-10-31 08:29:47",AD1
1859,A1000032851D641,"2013-10-31 08:30:17",open
1860,A1000032851D641,"2013-10-31 08:30:19",AD1
1861,A1000032851D641,"2013-10-31 08:31:24",AD1
1862,A1000032851D641,"2013-10-31 08:31:27",AD1
1863,A1000032851D641,"2013-10-31 08:33:00",open
1864,A1000032851D641,"2013-10-31 08:33:02",AD1
1865,A1000032851D641,"2013-10-31 08:33:04",AD1
1866,A1000032851D641,"2013-10-31 08:33:07",AD1
1867,A1000032851D641,"2013-10-31 08:33:52",AD1
1868,A1000032851D641,"2013-10-31 08:58:47",AD1
1869,A1000032851D641,"2013-10-31 08:58:54",AD1
1870,A1000035DE3F9C,"2013-10-31 15:38:32",open
1871,A1000035DE3F9C,"2013-10-31 15:38:53",hlgwShengHuo
1872,A1000032851D641,"2013-11-01 01:42:12",open
1873,355637058907247,"2013-11-01 01:43:22",open
1874,355637058907247,"2013-11-01 01:49:11",open
1875,355637058907247,"2013-11-01 01:51:55",open
1876,355637058907247,"2013-11-01 01:53:26",open
1877,355637058907247,"2013-11-01 01:55:26",open
1878,355637058907247,"2013-11-01 02:41:44",open
1879,355637058907247,"2013-11-01 03:11:12",open
1880,A0000044BF456D,"2013-11-01 04:07:58",open
1881,FB82809A63AF4C9CB2B858D85737F471,"2013-11-01 07:33:14",open
1882,FB82809A63AF4C9CB2B858D85737F471,"2013-11-01 07:33:21",hlgwDianYing
1883,FB82809A63AF4C9CB2B858D85737F471,"2013-11-01 07:33:29",hlgwMeiShi
1884,FB82809A63AF4C9CB2B858D85737F471,"2013-11-01 07:33:34",hlgwDianYing
1885,A000004559BA6B,"2013-11-01 08:49:16",open
1886,A000004559BA6B,"2013-11-01 08:49:42",scan1
1887,A000004559BA6B,"2013-11-01 08:50:05",scan2
1888,A000004559BA6B,"2013-11-01 08:50:14",scan1
1889,A000004559BA6B,"2013-11-01 08:52:49",open
1890,A000004559BA6B,"2013-11-01 08:54:38",open
1891,353769054491868,"2013-11-01 11:14:32",open
1892,353769054491868,"2013-11-01 11:15:16",hlgwMeiShi
1893,353769054491868,"2013-11-01 11:23:18",hlgwShengHuo
1894,A1000027721054,"2013-11-01 11:46:39",scan2
1895,A1000027721054,"2013-11-01 11:47:14",scan2
1896,A000004559BA6B,"2013-11-01 11:47:31",open
1897,A000004559BA6B,"2013-11-01 11:47:37",scan2
1898,356534052524798,"2013-11-01 12:09:23",open
1899,356534052524798,"2013-11-01 12:09:30",scan1
1900,860505021050957,"2013-11-01 12:39:06",open
1901,860505021050957,"2013-11-01 12:43:06",hlgwMeiShi
1902,860505021050957,"2013-11-01 12:43:23",hlgwDianYing
1903,358882045192407,"2013-11-01 13:40:45",open
1904,358882045192407,"2013-11-01 13:40:56",scan1
1905,356405053129954,"2013-11-01 13:53:23",open
1906,A0000040A15795,"2013-11-02 03:29:50",open
1907,862663028434662,"2013-11-02 03:34:31",open
1908,99000316233522,"2013-11-02 03:38:06",open
1909,99000316233522,"2013-11-02 03:39:29",hlgwMeiShi
1910,99000316233522,"2013-11-02 03:39:43",hlgwDianYing
1911,99000316233522,"2013-11-02 03:40:00",AD1
1912,862663028434662,"2013-11-02 03:42:26",open
1913,862663028434662,"2013-11-02 03:42:58",hlgwMeiShi
1914,862663028434662,"2013-11-02 03:43:34",hlgwMeiShi
1915,862663028434662,"2013-11-02 03:44:06",hlgwDianYing
1916,862663028434662,"2013-11-02 04:18:37",hlgwMeiShi
1917,862663028434662,"2013-11-02 04:18:42",hlgwMeiShi
1918,862663028434662,"2013-11-02 04:46:06",hlgwDianYing
1919,A00000405118B5,"2013-11-02 05:19:52",scan1
1920,353722050599895,"2013-11-02 08:50:37",open
1921,353722050599895,"2013-11-02 08:53:25",open
1922,353722050599895,"2013-11-02 08:53:33",hlgwShengHuo
1923,A0000040AEB901,"2013-11-02 09:57:04",open
1924,353845056698534,"2013-11-02 10:47:26",open
1925,353845056698534,"2013-11-02 10:47:37",hlgwDianYing
1926,A0000040AEB901,"2013-11-02 11:16:22",open
1927,A0000040AEB901,"2013-11-02 11:16:22",scan1
1928,A0000040AEB901,"2013-11-02 11:16:42",scan2
1929,860173012118794,"2013-11-02 11:21:13",open
1930,0,"2013-11-02 13:22:40",open
1931,A00000455A9A64,"2013-11-03 02:58:51",open
1932,A00000455A9A64,"2013-11-03 02:59:21",open
1933,A00000455A9A64,"2013-11-03 02:59:35",scan1
1934,A00000455A9A64,"2013-11-03 03:32:10",open
1935,A00000455A9A64,"2013-11-03 03:34:04",hlgwMeiShi
1936,352167052303469,"2013-11-03 03:40:57",open
1937,352167052303469,"2013-11-03 03:41:03",scan1
1938,352167052303469,"2013-11-03 03:41:21",open
1939,352167052303469,"2013-11-03 03:41:32",scan1
1940,99000335291332,"2013-11-03 03:41:44",open
1941,99000335291332,"2013-11-03 03:41:51",scan1
1942,99000335291332,"2013-11-03 03:42:06",open
1943,99000335291332,"2013-11-03 03:42:12",scan1
1944,99000335291332,"2013-11-03 03:42:25",open
1945,99000335291332,"2013-11-03 03:42:31",scan1
1946,353769056341251,"2013-11-03 04:54:16",open
1947,353769056341251,"2013-11-03 04:54:43",hlgwMeiShi
1948,353769056341251,"2013-11-03 04:54:59",hlgwMeiShi
1949,357512051925033,"2013-11-03 04:58:10",open
1950,357806048472251,"2013-11-03 05:13:07",open
1951,357806048472251,"2013-11-03 05:21:18",open
1952,357806048472251,"2013-11-03 05:21:43",hlgwMeiShi
1953,353718051495315,"2013-11-03 06:15:38",open
1954,353718051495315,"2013-11-03 06:15:47",scan1
1955,353718051495315,"2013-11-03 06:16:11",open
1956,353718051495315,"2013-11-03 06:16:12",scan1
1957,357376056699427,"2013-11-03 07:00:44",open
1958,357376056699427,"2013-11-03 07:00:53",scan1
1959,357376056699427,"2013-11-03 07:01:11",scan1
1960,356000051651693,"2013-11-03 10:49:59",open
1961,356000051651693,"2013-11-03 10:50:05",scan1
1962,356000051651693,"2013-11-03 10:50:17",open
1963,356000051651693,"2013-11-03 10:50:24",scan1
1964,356000051651693,"2013-11-03 10:50:36",open
1965,356000051651693,"2013-11-03 10:50:59",scan2
1966,356000051651693,"2013-11-03 10:51:46",open
1967,356000051651693,"2013-11-03 10:52:09",scan2
1968,357177050444822,"2013-11-03 14:28:10",open
1969,357357056856688,"2013-11-04 01:06:14",open
1970,357357056856688,"2013-11-04 01:06:38",hlgwDianYing
1971,357357056856688,"2013-11-04 01:07:36",hlgwDianYing
1972,357357056856688,"2013-11-04 01:09:56",hlgwDianYing
1973,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-04 03:30:33",open
1974,357177050444822,"2013-11-04 04:44:50",open
1975,357177050444822,"2013-11-04 04:45:00",hlgwDianYing
1976,73DE66BE41254B58B3B6A9156901A87B,"2013-11-04 12:31:51",open
1977,73DE66BE41254B58B3B6A9156901A87B,"2013-11-04 12:32:03",AD1
1978,A1000032851D641,"2013-11-05 02:23:43",open
1979,A1000032851D641,"2013-11-05 02:23:53",AD1
1980,A1000032851D641,"2013-11-05 02:23:55",AD2
1981,A1000032851D641,"2013-11-05 02:25:39",scan1
1982,A0000043CA09F4,"2013-11-05 04:10:14",open
1983,A0000043CA09F4,"2013-11-05 04:10:20",scan1
1984,A0000043CA09F4,"2013-11-05 05:59:08",open
1985,A0000043CA09F4,"2013-11-05 05:59:56",scan2
1986,355637058907247,"2013-11-05 07:00:31",open
1987,355637058907247,"2013-11-05 07:00:37",AD1
1988,355637058907247,"2013-11-05 07:00:40",AD1
1989,355637058907247,"2013-11-05 07:01:01",AD1
1990,355637058907247,"2013-11-05 07:05:04",AD1
1991,357357056856688,"2013-11-05 07:58:33",open
1992,358552041103589,"2013-11-05 08:53:12",open
1993,358552041103589,"2013-11-05 08:53:28",AD3
1994,358552041103589,"2013-11-05 08:55:24",hlgwDianYing
1995,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:38:28",open
1996,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:39:04",scan1
1997,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:39:26",scan2
1998,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:39:44",scan2
1999,860505021050957,"2013-11-05 10:42:36",open
2000,860505021050957,"2013-11-05 10:43:03",scan1
2001,860505021050957,"2013-11-05 10:43:22",scan2
2002,860505021050957,"2013-11-05 10:43:42",scan2
2003,357100520138949,"2013-11-05 10:52:30",open
2004,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:54:07",scan1
2005,DC58684CC9414511B99E7CB10CBDC6D2,"2013-11-05 10:54:45",scan1
2006,868033012892958,"2013-11-05 13:30:48",open
2007,868145010970436,"2013-11-05 13:50:13",open
2008,355762057153724,"2013-11-05 16:32:17",open
2009,355762057153724,"2013-11-05 16:32:37",hlgwDianYing
2010,0D68F4D9FF7F4DA6A7E942C9D5125714,"2013-11-06 01:36:01",open
2011,0D68F4D9FF7F4DA6A7E942C9D5125714,"2013-11-06 01:46:50",open
2012,0D68F4D9FF7F4DA6A7E942C9D5125714,"2013-11-06 01:52:20",scan1
2013,A1000032851D641,"2013-11-06 02:42:48",open
2014,A1000032851D641,"2013-11-06 02:42:51",AD1
2015,E6D99EFF42994913832FB21D193387C6,"2013-11-06 02:56:38",open
2016,A1000032851D641,"2013-11-06 03:00:16",open
2017,A1000032851D641,"2013-11-06 03:00:56",AD1
2018,862409019156363,"2013-11-06 03:06:48",open
2019,862409019156363,"2013-11-06 03:07:37",open
2020,862409019156363,"2013-11-06 03:07:48",open
2021,A1000032851D641,"2013-11-06 03:09:42",open
2022,A1000032851D641,"2013-11-06 03:09:49",AD1
2023,862409019156363,"2013-11-06 03:10:16",open
2024,A1000032851D641,"2013-11-06 03:11:25",open
2025,A1000032851D641,"2013-11-06 03:11:31",AD1
2026,862409019156363,"2013-11-06 03:12:46",open
2027,862409019156363,"2013-11-06 03:14:21",open
2028,A1000032851D641,"2013-11-06 03:14:34",open
2029,A1000032851D641,"2013-11-06 03:14:37",AD1
2030,862409019156363,"2013-11-06 03:16:25",open
2031,A1000032851D641,"2013-11-06 03:20:05",open
2032,A1000032851D641,"2013-11-06 03:21:10",AD1
2033,A1000032851D641,"2013-11-06 03:22:31",open
2034,A1000032851D641,"2013-11-06 03:22:33",AD1
2035,A1000032851D641,"2013-11-06 03:27:07",open
2036,A1000032851D641,"2013-11-06 03:27:43",AD1
2037,A1000032851D641,"2013-11-06 03:30:26",open
2038,A1000032851D641,"2013-11-06 03:30:30",AD1
2039,A1000032851D641,"2013-11-06 03:31:58",AD1
2040,A00000454FCC0C,"2013-11-06 06:29:47",open
2041,A1000032851D641,"2013-11-06 06:30:37",open
2042,A1000032851D641,"2013-11-06 06:30:43",AD1
2043,A1000032851D641,"2013-11-06 06:31:43",AD1
2044,A1000032851D641,"2013-11-06 06:36:22",open
